Link,Baslik,Fiyat (Metin),Fiyat (Sayisal),Konum,Listing No,Last Update Date,Listing status,Residence Type,Number Of Room + Hall,Number of Bathrooms,Gross / Net m²,Number of Floors,Floor,Property Age,Heating Type,Loan Availability,Title Deed Status,Furnishing Status,Usage Status,Swap,Facade
https://www.hepsiemlak.com/en/izmir-buca-inkilap-satilik/daire/54684-3869,"170 Square Meters Apartment For Sale in Buca, Izmir",8.500.000 TRY,8500000.0,inkilap,54684-3869,09-10-2025,For Sale,Apartment,3 + 1,1.0,"170 m2 
/ 145 m2",3 Storey,3.,26 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"North, East, West"
https://www.hepsiemlak.com/en/izmir-buca-izkent-satilik/daire/152216-96,"60 Square Meters Apartment For Sale in Buca, Izmir",5.200.000 TRY,5200000.0,izkent,152216-96,10-10-2025,For Sale,Apartment,1 + 1,1.0,"60 m2 
/ 50 m2",10 Storey,6.,New Property,Central Heating (Share Meter),Available,Floor Easement,Not Furnished,Empty,No,"North, West"
https://www.hepsiemlak.com/en/izmir-buca-yigitler-satilik/daire/162999-4,"125 Square Meters Apartment For Sale in Buca, Izmir",7.250.000 TRY,7250000.0,yigitler,162999-4,14-10-2025,For Sale,Apartment,3 + 1,1.0,"125 m2 
/ 120 m2",5 Storey,3.,21 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,No,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/156310-39,"140 Square Meters Apartment For Sale in Buca, Izmir",3.750.000 TRY,3750000.0,kozagac,156310-39,19-10-2025,For Sale,Apartment,3 + 1,1.0,"140 m2 
/ 130 m2",6 Storey,1.,11 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/142618-345,"55 Square Meters Apartment For Sale in Buca, Izmir",2.375.000 TRY,2375000.0,buca-koop,142618-345,15-10-2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",3 Storey,Middle,4 at Age,Combi Boiler,Available,Condominium,Furnished,Tenanted,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/139799-974,"66 Square Meters Apartment For Sale in Buca, Izmir",2.450.000 TRY,2450000.0,adatepe,139799-974,21-10-2025,For Sale,Apartment,1 + 1,1.0,"66 m2 
/ 55 m2",2 Storey,2.,4 at Age,Air Conditioning,Available,Floor Easement,Furnished,Tenanted,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-yigitler-satilik/daire/149962-135,"140 Square Meters Apartment For Sale in Buca, Izmir",3.200.000 TRY,3200000.0,yigitler,149962-135,10-10-2025,For Sale,Apartment,3 + 1,1.0,"140 m2 
/ 130 m2",3 Storey,3.,21 at Age,Combi Boiler,Not Available,Floor Easement,Not Furnished,Empty,No,"South, West"
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/161828-16,"120 Square Meters Apartment For Sale in Buca, Izmir",5.000.000 TRY,5000000.0,camlikule,161828-16,23-10-2025,For Sale,Apartment,3 + 1,2.0,"120 m2 
/ 90 m2",4 Storey,4.,3 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/129980-899,"50 Square Meters Apartment For Sale in Buca, Izmir",2.850.000 TRY,2850000.0,hurriyet,129980-899,18-10-2025,For Sale,Apartment,1 + 1,1.0,"50 m2 
/ 45 m2",4 Storey,2.,1 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/64940-27,"100 Square Meters Apartment For Sale in Buca, Izmir",2.100.000 TRY,2100000.0,camlikule,64940-27,01-08-2025,For Sale,Apartment,2 + 1,1.0,"100 m2 
/ 90 m2",3 Storey,Underground 1,5 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/120690-274,"130 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,hurriyet,120690-274,03-10-2025,For Sale,Apartment,3 + 1,2.0,"130 m2 
/ 120 m2",4 Storey,1.,11 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,No,South
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/151729-50,"90 Square Meters Apartment For Sale in Buca, Izmir",3.200.000 TRY,3200000.0,ataturk,151729-50,19-10-2025,For Sale,Apartment,2 + 1,1.0,"90 m2 
/ 80 m2",4 Storey,2.,New Property,Air Conditioning,Available,Condominium,Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-murathan-satilik/villa/142512-337,"225 Square Meters Villa For Sale in Buca, Izmir",9.000.000 TRY,9000000.0,murathan,142512-337,06-10-2025,For Sale,Villa,5 + 1,2.0,"225 m2 
/ 210 m2",3 Storey,,26 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,North
https://www.hepsiemlak.com/en/izmir-buca-yenigun-satilik/daire/156797-26,"130 Square Meters Apartment For Sale in Buca, Izmir",4.650.000 TRY,4650000.0,yenigun,156797-26,04-10-2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 125 m2",7 Storey,4.,20 at Age,Combi Boiler,Available,Condominium,Not Furnished,Tenanted,No,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/154469-40,"45 Square Meters Apartment For Sale in Buca, Izmir",2.050.000 TRY,2050000.0,adatepe,154469-40,17-10-2025,For Sale,Apartment,1 + 1,1.0,"45 m2 
/ 40 m2",4 Storey,Ground,5 at Age,Combi Boiler,Available,Floor Easement,Furnished,Tenanted,No,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/148313-101,"150 Square Meters Apartment For Sale in Buca, Izmir",4.500.000 TRY,4500000.0,adatepe,148313-101,20-10-2025,For Sale,Apartment,3 + 1,1.0,"150 m2 
/ 135 m2",2 Storey,2.,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"South, West"
https://www.hepsiemlak.com/en/izmir-buca-yigitler-satilik/daire/29626-2041,"140 Square Meters Apartment For Sale in Buca, Izmir",5.250.000 TRY,5250000.0,yigitler,29626-2041,24-08-2025,For Sale,Apartment,3 + 1,1.0,"140 m2 
/ 125 m2",4 Storey,2.,26 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,"South, West"
https://www.hepsiemlak.com/en/izmir-buca-dogancilar-satilik/koy-evi/126034-125,"85 Square Meters Village House For Sale in Buca, Izmir",1.850.000 TRY,1850000.0,dogancilar,126034-125,07-09-2025,For Sale,Village House,2 + 1,1.0,"85 m2 
/ 80 m2",1 Storey,,6 at Age,Heating Stove,Not Available,Freehold Title Deed,Not Furnished,Empty,,
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/82933-270,"115 Square Meters Apartment For Sale in Buca, Izmir",2.350.000 TRY,2350000.0,laleli,82933-270,22-10-2025,For Sale,Apartment,2 + 1,1.0,"115 m2 
/ 75 m2",4 Storey,Basement and Ground,30 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-belenbasi-satilik/mustakil-ev/147679-88,"150 Square Meters Detached House For Sale in Buca, Izmir",2.130.000 TRY,2130000.0,belenbasi,147679-88,19-10-2025,For Sale,Detached House,1 + 1,1.0,"150 m2 
/ 50 m2",1 Storey,Garden,1 at Age,No Heating,Not Available,Shared Deed,Not Furnished,Empty,No,"East, West"
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/70103-1082,"52 Square Meters Apartment For Sale in Buca, Izmir",2.580.000 TRY,2580000.0,hurriyet,70103-1082,14-08-2025,For Sale,Apartment,1 + 1,1.0,"52 m2 
/ 44 m2",4 Storey,Raised Ground,4 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-yesilbaglar-satilik/daire/146376-74,"160 Square Meters Apartment For Sale in Buca, Izmir",6.850.000 TRY,6850000.0,yesilbaglar,146376-74,17-09-2025,For Sale,Apartment,3 + 1,2.0,"160 m2 
/ 140 m2",8 Storey,4.,1 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,
https://www.hepsiemlak.com/en/izmir-buca-izkent-satilik/daire/153834-57,"72 Square Meters Apartment For Sale in Buca, Izmir",4.950.000 TRY,4950000.0,izkent,153834-57,23-10-2025,For Sale,Apartment,2 + 1,1.0,"72 m2 
/ 59 m2",9 Storey,7.,New Property,Central Heating (Share Meter),Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-murathan-satilik/mustakil-ev/111716-1175,"160 Square Meters Detached House For Sale in Buca, Izmir",5.000.000 TRY,5000000.0,murathan,111716-1175,13-10-2025,For Sale,Detached House,3 + 1,2.0,"160 m2 
/ 150 m2",2 Storey,,28 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/142512-229,"60 Square Meters Apartment For Sale in Buca, Izmir",3.000.000 TRY,3000000.0,kurucesme,142512-229,03-10-2025,For Sale,Apartment,1 + 1,1.0,"60 m2 
/ 50 m2",4 Storey,4.,5 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,"South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-akincilar-satilik/daire/142541-16,"125 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,akincilar,142541-16,05-09-2025,For Sale,Apartment,3 + 0,1.0,"125 m2 
/ 120 m2",4 Storey,3.,18 at Age,Combi Boiler,Available,Condominium,Not Furnished,Owner,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-inkilap-satilik/daire/156797-16,"140 Square Meters Apartment For Sale in Buca, Izmir",11.000.000 TRY,11000000.0,inkilap,156797-16,11-10-2025,For Sale,Apartment,3 + 1,2.0,"140 m2 
/ 135 m2",4 Storey,1.,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-baris-satilik/daire/111716-1520,"100 Square Meters Apartment For Sale in Buca, Izmir",3.500.000 TRY,3500000.0,baris,111716-1520,14-10-2025,For Sale,Apartment,2 + 1,2.0,"100 m2 
/ 90 m2",4 Storey,3.,20 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/151931-17,"115 Square Meters Apartment For Sale in Buca, Izmir",4.750.000 TRY,4750000.0,kozagac,151931-17,28-07-2025,For Sale,Apartment,2 + 1,1.0,"115 m2 
/ 110 m2",4 Storey,2.,New Property,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/126264-2381,"44 Square Meters Apartment For Sale in Buca, Izmir",2.500.000 TRY,2500000.0,kurucesme,126264-2381,20-09-2025,For Sale,Apartment,1 + 1,1.0,"44 m2 
/ 40 m2",9 Storey,Ground,6 at Age,Combi Boiler,Available,Floor Easement,Furnished,Tenanted,No,"North, West"
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/120690-198,"140 Square Meters Apartment For Sale in Buca, Izmir",6.900.000 TRY,6900000.0,ataturk,120690-198,25-10-2025,For Sale,Apartment,3 + 1,2.0,"140 m2 
/ 135 m2",10 Storey,2.,5 at Age,Combi Boiler,Available,Condominium,Not Furnished,Tenanted,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/143819-147,"100 Square Meters Apartment For Sale in Buca, Izmir",3.500.000 TRY,3500000.0,kurucesme,143819-147,14-10-2025,For Sale,Apartment,2 + 1,2.0,"100 m2 
/ 90 m2",2 Storey,Raised Ground,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"South, West"
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/162032-127,"130 Square Meters Apartment For Sale in Buca, Izmir",3.950.000 TRY,3950000.0,kozagac,162032-127,21-10-2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 120 m2",3 Storey,2.,28 at Age,Combi Boiler,Available,Condominium,Not Furnished,,,
https://www.hepsiemlak.com/en/izmir-buca-dumlupinar-satilik/daire/103185-505,"65 Square Meters Apartment For Sale in Buca, Izmir",4.350.000 TRY,4350000.0,dumlupinar,103185-505,04-09-2025,For Sale,Apartment,2 + 1,1.0,"65 m2 
/ 60 m2",4 Storey,4.,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-menderes-satilik/daire/15356-6009,"110 Square Meters Apartment For Sale in Buca, Izmir",4.450.000 TRY,4450000.0,menderes,15356-6009,15-10-2025,For Sale,Apartment,3 + 1,1.0,"110 m2 
/ 104 m2",4 Storey,2.,30 at Age,Combi Boiler,Available,Condominium,Furnished,Empty,,West
https://www.hepsiemlak.com/en/izmir-buca-yildiz-satilik/daire/103185-461,"100 Square Meters Apartment For Sale in Buca, Izmir",6.000.000 TRY,6000000.0,yildiz,103185-461,17-10-2025,For Sale,Apartment,1 + 0,,"100 m2 
/ 90 m2",10 Storey,10.,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-inkilap-satilik/daire/51456-7340,"125 Square Meters Apartment For Sale in Buca, Izmir",2.750.000 TRY,2750000.0,inkilap,51456-7340,02-10-2025,For Sale,Apartment,3 + 1,1.0,"125 m2 
/ 120 m2",4 Storey,Ground,35 at Age,Combi Boiler,Available,Floor Easement,,Tenanted,No,"North, South"
https://www.hepsiemlak.com/en/izmir-buca-baris-satilik/daire/24511-9597,"125 Square Meters Apartment For Sale in Buca, Izmir",4.500.000 TRY,4500000.0,baris,24511-9597,22-08-2025,For Sale,Apartment,3 + 1,1.0,"125 m2 
/ 120 m2",4 Storey,4.,30 at Age,Combi Boiler,Available,Condominium,Not Furnished,,,South
https://www.hepsiemlak.com/en/izmir-buca-dicle-satilik/daire/70103-1099,"120 Square Meters Apartment For Sale in Buca, Izmir",2.950.000 TRY,2950000.0,dicle,70103-1099,23-10-2025,For Sale,Apartment,2 + 1,1.0,"120 m2 
/ 88 m2",4 Storey,Raised Ground,23 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,"North, East, West"
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/63598-247,"120 Square Meters Apartment For Sale in Buca, Izmir",3.750.000 TRY,3750000.0,kozagac,63598-247,05-10-2025,For Sale,Apartment,3 + 1,1.0,"120 m2 
/ 110 m2",4 Storey,2.,26 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,"North, South, East, West"
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/70103-1060,"70 Square Meters Apartment For Sale in Buca, Izmir",3.850.000 TRY,3850000.0,hurriyet,70103-1060,13-08-2025,For Sale,Apartment,2 + 1,1.0,"70 m2 
/ 65 m2",4 Storey,Middle,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,North
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/70103-1091,"70 Square Meters Apartment For Sale in Buca, Izmir",3.850.000 TRY,3850000.0,hurriyet,70103-1091,14-08-2025,For Sale,Apartment,2 + 1,1.0,"70 m2 
/ 65 m2",4 Storey,3.,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,North
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/70103-1059,"50 Square Meters Apartment For Sale in Buca, Izmir",2.850.000 TRY,2850000.0,hurriyet,70103-1059,13-08-2025,For Sale,Apartment,1 + 1,1.0,"50 m2 
/ 48 m2",4 Storey,Middle,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,South
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/129980-856,"58 Square Meters Apartment For Sale in Buca, Izmir",2.495.000 TRY,2495000.0,adatepe,129980-856,11-10-2025,For Sale,Apartment,1 + 1,1.0,"58 m2 
/ 52 m2",2 Storey,2.,5 at Age,Combi Boiler,Available,Floor Easement,Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-yenigun-satilik/daire/70103-1093,"135 Square Meters Apartment For Sale in Buca, Izmir",6.900.000 TRY,6900000.0,yenigun,70103-1093,23-09-2025,For Sale,Apartment,3 + 1,2.0,"135 m2 
/ 120 m2",8 Storey,8.,16 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,"South, West"
https://www.hepsiemlak.com/en/izmir-buca-menderes-satilik/daire/29626-2106,"135 Square Meters Apartment For Sale in Buca, Izmir",4.250.000 TRY,4250000.0,menderes,29626-2106,20-10-2025,For Sale,Apartment,3 + 1,1.0,"135 m2 
/ 125 m2",4 Storey,4.,21 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-seyhan-satilik/bina/29626-2027,"162 Square Meters Building For Sale in Buca, Izmir",4.500.000 TRY,4500000.0,seyhan,29626-2027,02-10-2025,For Sale,Building,2 + 1,1.0,"162 m2 
/ 120 m2",3 Storey,,55 at Age,No Heating,Not Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-kaynaklar-merkez-satilik/mustakil-ev/162032-93,"400 Square Meters Detached House For Sale in Buca, Izmir",4.950.000 TRY,4950000.0,kaynaklar-merkez,162032-93,18-09-2025,For Sale,Detached House,1 + 1,1.0,"400 m2 
/ 350 m2",1 Storey,,5 at Age,Gas Stove,Available,Freehold Title Deed,Furnished,,No,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/143822-67,"70 Square Meters Apartment For Sale in Buca, Izmir",3.200.000 TRY,3200000.0,kozagac,143822-67,18-10-2025,For Sale,Apartment,2 + 1,1.0,"70 m2 
/ 60 m2",4 Storey,2.,2 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,No,
https://www.hepsiemlak.com/en/izmir-buca-menderes-satilik/daire/70103-1102,"83 Square Meters Apartment For Sale in Buca, Izmir",5.250.000 TRY,5250000.0,menderes,70103-1102,15-09-2025,For Sale,Apartment,2 + 1,1.0,"83 m2 
/ 81 m2",4 Storey,Raised Ground,5 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,No,"North, East"
https://www.hepsiemlak.com/en/izmir-buca-dicle-satilik/daire/162032-10,"120 Square Meters Apartment For Sale in Buca, Izmir",4.850.000 TRY,4850000.0,dicle,162032-10,09-10-2025,For Sale,Apartment,2 + 1,1.0,"120 m2 
/ 110 m2",4 Storey,4.,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/18435-5502,"130 Square Meters Apartment For Sale in Buca, Izmir",4.000.000 TRY,4000000.0,firat,18435-5502,10-10-2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 115 m2",5 Storey,3.,25 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,No,"South, West"
https://www.hepsiemlak.com/en/izmir-buca-akincilar-satilik/daire/119640-3191,"145 Square Meters Apartment For Sale in Buca, Izmir",3.900.000 TRY,3900000.0,akincilar,119640-3191,18-08-2025,For Sale,Apartment,3 + 1,1.0,"145 m2 
/ 135 m2",4 Storey,4.,26 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,
https://www.hepsiemlak.com/en/izmir-buca-inonu-satilik/daire/0-45078387,"166 Square Meters Apartment For Sale in Buca, Izmir",3.150.000 TRY,3150000.0,inonu,0-45078387,13-08-2025,For Sale,Apartment,2 + 1,1.0,"166 m2 
/ 140 m2",4 Storey,4.,26 at Age,Combi Boiler,Not Available,Condominium,Not Furnished,Tenanted,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/143822-42,"48 Square Meters Apartment For Sale in Buca, Izmir",2.550.000 TRY,2550000.0,ataturk,143822-42,18-10-2025,For Sale,Apartment,1 + 1,1.0,"48 m2 
/ 45 m2",4 Storey,2.,5 at Age,Air Conditioning,Available,Floor Easement,Furnished,Tenanted,No,
https://www.hepsiemlak.com/en/izmir-buca-akincilar-satilik/daire/18435-5475,"145 Square Meters Apartment For Sale in Buca, Izmir",4.400.000 TRY,4400000.0,akincilar,18435-5475,04-09-2025,For Sale,Apartment,3 + 1,1.0,"145 m2 
/ 135 m2",4 Storey,2.,31 at Age,Combi Boiler,Unknown,Floor Easement,Not Furnished,Owner,No,"South, East"
https://www.hepsiemlak.com/en/izmir-buca-yildiz-satilik/daire/103185-462,"100 Square Meters Apartment For Sale in Buca, Izmir",6.000.000 TRY,6000000.0,yildiz,103185-462,17-10-2025,For Sale,Apartment,2 + 1,2.0,"100 m2 
/ 90 m2",10 Storey,7.,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-baris-satilik/daire/162032-113,"90 Square Meters Apartment For Sale in Buca, Izmir",5.000.000 TRY,5000000.0,baris,162032-113,04-10-2025,For Sale,Apartment,2 + 1,1.0,"90 m2 
/ 80 m2",3 Storey,Raised Ground,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/143819-86,"50 Square Meters Apartment For Sale in Buca, Izmir",3.300.000 TRY,3300000.0,kurucesme,143819-86,14-10-2025,For Sale,Apartment,1 + 1,1.0,"50 m2 
/ 40 m2",4 Storey,3.,New Property,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,No,North
https://www.hepsiemlak.com/en/izmir-buca-camlipinar-satilik/daire/153834-30,"90 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,camlipinar,153834-30,19-09-2025,For Sale,Apartment,2 + 1,2.0,"90 m2 
/ 82 m2",11 Storey,7.,New Property,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-menderes-satilik/daire/139799-946,"135 Square Meters Apartment For Sale in Buca, Izmir",4.275.000 TRY,4275000.0,menderes,139799-946,15-10-2025,For Sale,Apartment,2 + 1,1.0,"135 m2 
/ 105 m2",3 Storey,2.,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-yenigun-satilik/daire/155632-34,"135 Square Meters Apartment For Sale in Buca, Izmir",5.450.000 TRY,5450000.0,yenigun,155632-34,23-10-2025,For Sale,Apartment,3 + 1,2.0,"135 m2 
/ 125 m2",9 Storey,1.,9 at Age,Central Heating (Share Meter),Available,Floor Easement,Not Furnished,,No,"North, West"
https://www.hepsiemlak.com/en/izmir-buca-dicle-satilik/daire/143819-103,"148 Square Meters Apartment For Sale in Buca, Izmir",5.950.000 TRY,5950000.0,dicle,143819-103,21-08-2025,For Sale,Apartment,3 + 1,2.0,"148 m2 
/ 137 m2",4 Storey,2.,New Property,Underfloor Heating,Available,Condominium,Not Furnished,Empty,No,
https://www.hepsiemlak.com/en/izmir-buca-yildiz-satilik/daire/158425-20,"130 Square Meters Apartment For Sale in Buca, Izmir",4.000.000 TRY,4000000.0,yildiz,158425-20,07-10-2025,For Sale,Apartment,3 + 1,2.0,"130 m2 
/ 120 m2",8 Storey,2.,16 at Age,Gas Stove,Available,Condominium,,Owner,No,
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/143822-95,"120 Square Meters Apartment For Sale in Buca, Izmir",2.750.000 TRY,2750000.0,laleli,143822-95,05-09-2025,For Sale,Apartment,3 + 1,1.0,"120 m2 
/ 118 m2",5 Storey,Ground,28 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,No,
